ID,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached_on_Time_y_n,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Customer_rating_1,Customer_rating_2,Customer_rating_3,Customer_rating_4,Customer_rating_5,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
3011,3,214,2,4,3754,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
3012,4,157,4,12,1038,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
3013,5,147,2,19,1936,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True
3014,5,182,3,11,3545,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False
3015,3,188,2,12,2711,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
3016,3,104,2,1,1021,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3017,5,195,3,55,2641,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
3018,4,235,2,64,2107,1,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
3019,4,219,2,21,3830,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False
3020,4,253,2,36,3389,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False
3021,3,253,4,57,2489,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
3022,4,167,3,42,1197,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3023,4,211,2,39,2520,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
3024,3,155,3,4,1548,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True
3025,6,231,4,23,2455,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False
3026,5,182,4,61,3063,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
3027,3,212,2,56,3547,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
3028,3,107,3,13,1861,1,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3029,5,172,4,61,1161,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
3030,3,224,3,40,2180,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True
3031,3,209,3,37,3650,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
3032,4,268,2,46,3076,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
3033,3,141,4,9,1909,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
3034,4,260,2,17,3068,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
3035,5,151,4,10,1441,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
3036,5,184,2,27,3276,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
3037,5,270,3,52,3908,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True
3038,5,135,2,20,1908,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
3039,4,276,4,3,3889,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
3040,4,177,3,23,1142,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
3041,3,149,3,64,1920,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
3042,4,220,4,19,3602,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
3043,4,267,3,53,3742,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
3044,3,274,3,50,3958,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
3045,4,243,3,10,3327,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
3046,5,166,2,44,1647,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
3047,5,225,3,1,2049,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
3048,3,138,2,40,1117,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
3049,4,141,4,38,1599,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False
3050,3,271,4,16,2693,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
3051,6,243,3,35,2374,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3052,3,231,3,53,2333,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
3053,5,168,3,34,1779,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
3054,5,264,2,61,2025,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
3055,4,233,3,26,2624,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
3056,4,247,5,17,3630,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
3057,3,176,3,4,1095,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
3058,5,257,4,31,2040,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
3059,3,147,4,18,1613,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
3060,5,195,2,6,3936,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
3061,2,153,2,57,1264,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
3062,3,237,4,28,3903,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
3063,6,217,5,7,3725,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
3064,5,140,4,48,1322,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
3065,2,164,4,2,1439,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
3066,3,243,3,27,2052,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
3067,3,158,3,41,1137,1,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
3068,5,180,4,10,1200,1,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
3069,4,139,3,64,1814,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
3070,4,162,2,8,1386,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
3071,5,206,4,18,3104,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
3072,3,238,2,19,2196,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
3073,5,254,2,4,3297,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
3074,5,270,3,38,3669,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
3075,3,255,2,18,3732,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
3076,4,182,2,13,3332,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
3077,3,149,2,7,1145,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
3078,4,221,5,22,3075,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True
3079,4,135,2,60,1026,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
3080,3,188,2,14,2074,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
3081,5,194,3,47,2256,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
3082,4,134,2,29,1010,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
3083,3,210,2,29,3142,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
3084,4,169,2,22,1322,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
3085,3,147,2,52,1040,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
3086,4,213,3,21,3585,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
3087,3,223,2,64,3595,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
3088,4,233,2,60,2671,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
3089,4,218,2,1,2990,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
3090,4,219,3,27,3684,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
3091,3,145,2,44,1212,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
3092,3,257,3,44,3370,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
3093,3,238,6,59,3375,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
3094,4,145,6,32,1673,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
3095,4,243,3,36,2111,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
3096,4,179,2,18,1369,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
3097,2,188,2,25,2033,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
3098,4,168,3,53,1782,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
3099,5,157,4,58,1252,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
3100,3,172,3,32,1943,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
3101,5,195,3,37,3690,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
3102,3,225,3,59,3488,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
3103,3,227,2,24,2749,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False
3104,3,159,3,46,1857,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
